date,Ozempic,semaglutide,Novo Nordisk,weight loss drug
2019-04-09,28.857142857142858,4.555555555555555,37.2427397260274,6.704545454545454
2019-04-10,27.01519756838906,0.0,39.57041095890411,7.375
2019-04-11,30.085106382978726,0.0,40.152328767123294,4.0227272727272725
2019-04-12,26.401215805471125,5.314814814814815,40.152328767123294,0.0
2019-04-13,13.50759878419453,5.314814814814815,20.367123287671234,0.0
2019-04-14,13.50759878419453,4.555555555555555,12.220273972602742,5.363636363636363
2019-04-15,31.927051671732524,7.5925925925925934,39.57041095890411,8.045454545454545
2019-04-16,33.15501519756839,7.5925925925925934,37.2427397260274,15.420454545454545
2019-04-17,34.99696048632219,6.074074074074074,40.152328767123294,14.079545454545453
2019-04-18,35.610942249240125,8.351851851851853,32.0054794520548,10.056818181818182
2019-04-19,23.945288753799392,6.074074074074074,29.677808219178086,0.0
2019-04-20,20.261398176291795,0.0,15.129863013698632,6.704545454545454
2019-04-21,15.34954407294833,0.0,17.457534246575346,4.693181818181818
2019-04-22,28.857142857142858,6.074074074074074,27.350136986301372,8.71590909090909
2019-04-23,35.610942249240125,8.351851851851853,41.31616438356165,5.363636363636363
2019-04-24,31.927051671732524,5.314814814814815,41.89808219178083,6.034090909090908
2019-04-25,28.857142857142858,0.0,38.40657534246576,7.375
2019-04-26,27.629179331306993,3.7962962962962967,37.82465753424658,0.0
2019-04-27,20.87537993920973,4.555555555555555,18.6213698630137,5.363636363636363
2019-04-28,18.419452887537993,0.0,22.11287671232877,5.363636363636363
2019-04-29,33.76899696048633,6.833333333333334,41.31616438356165,6.704545454545454
2019-04-30,39.90881458966565,9.11111111111111,44.80767123287672,8.045454545454545
2019-05-01,37.452887537993924,12.148148148148149,32.587397260273974,8.045454545454545
2019-05-02,33.76899696048633,4.555555555555555,38.98849315068494,7.375
2019-05-03,41.75075987841946,9.87037037037037,57.02794520547946,6.034090909090908
2019-05-04,27.01519756838906,0.0,19.785205479452056,0.0
2019-05-05,18.419452887537993,4.555555555555555,20.949041095890415,0.0
2019-05-06,31.38568964100879,6.522222222222222,48.26717402333841,5.0
2019-05-07,33.23190667871519,6.522222222222222,38.61373921867073,7.0
2019-05-08,33.23190667871519,4.348148148148148,40.368909183155765,4.0
2019-05-09,32.308798159861986,6.522222222222222,39.49132420091325,0.0
2019-05-10,35.07812371642159,6.522222222222222,40.368909183155765,6.0
2019-05-11,20.308387414770394,0.0,19.306869609335365,0.0
2019-05-12,15.692844820504394,0.0,19.306869609335365,5.0
2019-05-13,36.92434075412799,5.435185185185185,38.61373921867073,4.0
2019-05-14,37.84744927298119,6.522222222222222,40.368909183155765,5.0
2019-05-15,33.23190667871519,6.522222222222222,41.24649416539828,6.0
2019-05-16,38.770557791834385,7.609259259259259,35.10339928970066,5.0
2019-05-17,37.84744927298119,4.348148148148148,28.960304414003048,8.0
2019-05-18,24.000821490183192,0.0,18.429284627092848,0.0
2019-05-19,16.615953339357596,5.435185185185185,18.429284627092848,0.0
2019-05-20,33.23190667871519,6.522222222222222,38.61373921867073,6.0
2019-05-21,34.15501519756839,7.609259259259259,38.61373921867073,5.0
2019-05-22,43.38610038610038,8.696296296296296,35.10339928970066,6.0
2019-05-23,40.61677482954079,4.348148148148148,39.49132420091325,6.0
2019-05-24,43.38610038610038,4.348148148148148,32.47064434297312,5.0
2019-05-25,18.462170377063995,0.0,18.429284627092848,0.0
2019-05-26,15.692844820504394,0.0,12.286189751395233,5.0
2019-05-27,25.84703852788959,0.0,40.368909183155765,6.0
2019-05-28,36.92434075412799,0.0,41.24649416539828,6.0
2019-05-29,40.61677482954079,4.348148148148148,42.1240791476408,6.0
2019-05-30,36.001232235274784,5.435185185185185,28.960304414003048,6.0
2019-05-31,40.61677482954079,0.0,31.593059360730596,6.0
2019-06-01,20.308387414770394,4.348148148148148,14.918944698122782,0.0
2019-06-02,22.154604452476793,0.0,14.041359715880265,5.0
2019-06-03,31.38568964100879,4.348148148148148,34.225814307458144,6.0
2019-06-04,42.46299186724718,6.522222222222222,33.34822932521563,0.0
2019-06-05,44.309208904953586,5.435185185185185,37.73615423642821,5.0
2019-06-06,36.92434075412799,5.435185185185185,35.10339928970066,5.0
2019-06-07,39.69366631068758,9.783333333333333,36.858569254185696,5.0
2019-06-08,16.615953339357596,5.435185185185185,15.796529680365298,6.0
2019-06-09,14.769736301651195,0.0,14.918944698122782,6.0
2019-06-10,32.308798159861986,8.696296296296296,37.73615423642821,7.0
2019-06-11,36.92434075412799,9.783333333333333,52.65509893455099,5.0
2019-06-12,41.539883348393985,7.609259259259259,47.389589041095896,5.0
2019-06-13,39.69366631068758,9.783333333333333,46.51200405885338,5.0
2019-06-14,35.07812371642159,8.696296296296296,35.10339928970066,7.0
2019-06-15,21.23149593362359,5.435185185185185,18.429284627092848,0.0
2019-06-16,14.769736301651195,0.0,18.429284627092848,0.0
2019-06-17,42.46299186724718,10.87037037037037,43.87924911212583,0.0
2019-06-18,45.23231742380678,9.783333333333333,50.899928970065965,5.0
2019-06-19,37.84744927298119,7.609259259259259,42.1240791476408,0.0
2019-06-20,45.23231742380678,5.435185185185185,34.225814307458144,6.0
2019-06-21,41.539883348393985,5.435185185185185,41.24649416539828,5.0
2019-06-22,24.000821490183192,0.0,19.306869609335365,0.0
2019-06-23,19.385278895917192,0.0,16.674114662607813,4.0
2019-06-24,36.001232235274784,7.609259259259259,41.24649416539828,0.0
2019-06-25,39.69366631068758,5.435185185185185,40.368909183155765,6.0
2019-06-26,44.309208904953586,8.696296296296296,43.87924911212583,6.0
2019-06-27,43.38610038610038,8.696296296296296,37.73615423642821,4.0
2019-06-28,35.07812371642159,5.435185185185185,38.61373921867073,0.0
2019-06-29,24.000821490183192,0.0,14.041359715880265,4.0
2019-06-30,21.23149593362359,4.348148148148148,15.796529680365298,4.0
2019-07-01,38.770557791834385,6.522222222222222,37.73615423642821,7.0
2019-07-02,45.23231742380678,7.609259259259259,42.1240791476408,5.0
2019-07-03,38.770557791834385,7.609259259259259,44.756834094368344,5.0
2019-07-04,28.616364084449188,4.348148148148148,34.225814307458144,0.0
2019-07-05,30.46258112215559,6.522222222222222,32.47064434297312,5.0
2019-07-06,17.539061858210793,0.0,21.0620395738204,0.0
2019-07-07,14.769736301651195,0.0,18.429284627092848,0.0
2019-07-08,36.001232235274784,5.435185185185185,39.49132420091325,5.0
2019-07-09,36.92434075412799,5.435185185185185,37.73615423642821,7.0
2019-07-10,41.539883348393985,5.435185185185185,43.00166412988331,5.0
2019-07-11,44.309208904953586,7.609259259259259,39.49132420091325,7.0
2019-07-12,39.69366631068758,8.696296296296296,43.00166412988331,4.0
2019-07-13,22.154604452476793,5.435185185185185,14.041359715880265,5.0
2019-07-14,21.23149593362359,0.0,16.674114662607813,5.0
2019-07-15,42.46299186724718,5.435185185185185,37.73615423642821,5.0
2019-07-16,50.770968536925984,5.435185185185185,39.49132420091325,4.0
2019-07-17,44.309208904953586,8.696296296296296,44.756834094368344,7.0
2019-07-18,44.309208904953586,5.435185185185185,37.73615423642821,4.0
2019-07-19,36.001232235274784,7.609259259259259,31.593059360730596,4.0
2019-07-20,24.92393000903639,0.0,20.184454591577882,4.0
2019-07-21,23.07771297132999,0.0,17.55169964485033,0.0
2019-07-22,41.539883348393985,4.348148148148148,39.49132420091325,5.0
2019-07-23,44.309208904953586,8.696296296296296,42.1240791476408,8.0
2019-07-24,40.61677482954079,4.348148148148148,50.02234398782345,5.0
2019-07-25,41.539883348393985,5.435185185185185,40.368909183155765,6.0
2019-07-26,40.61677482954079,5.435185185185185,35.98098427194318,4.0
2019-07-27,27.69325556559599,8.696296296296296,19.306869609335365,0.0
2019-07-28,19.385278895917192,0.0,23.694794520547948,5.0
2019-07-29,33.23190667871519,7.609259259259259,40.368909183155765,4.0
2019-07-30,35.07812371642159,7.609259259259259,41.24649416539828,4.0
2019-07-31,36.92434075412799,6.522222222222222,43.00166412988331,11.0
2019-08-01,40.61677482954079,8.696296296296296,37.73615423642821,4.0
2019-08-02,33.23190667871519,0.0,33.34822932521563,6.0
2019-08-03,15.692844820504394,0.0,17.55169964485033,0.0
2019-08-04,22.154604452476793,0.0,20.184454591577882,4.0
2019-08-05,39.69366631068758,5.435185185185185,39.49132420091325,4.0
2019-08-06,42.46299186724718,5.435185185185185,36.858569254185696,5.0
2019-08-07,40.61677482954079,8.696296296296296,35.98098427194318,5.0
2019-08-08,42.46299186724718,6.522222222222222,40.368909183155765,7.0
2019-08-09,37.84744927298119,5.435185185185185,54.410268899036026,4.0
2019-08-10,27.69325556559599,5.435185185185185,19.306869609335365,5.0
2019-08-11,24.000821490183192,0.0,21.939624556062913,4.0
2019-08-12,43.38610038610038,4.348148148148148,43.00166412988331,0.0
2019-08-13,40.61677482954079,6.522222222222222,51.777513952308475,7.0
2019-08-14,47.078534461513186,7.609259259259259,48.26717402333841,6.0
2019-08-15,40.61677482954079,8.696296296296296,50.02234398782345,4.0
2019-08-16,43.38610038610038,6.522222222222222,50.899928970065965,4.0
2019-08-17,26.77014704674279,0.0,26.327549467275496,5.0
2019-08-18,28.616364084449188,5.435185185185185,21.0620395738204,0.0
2019-08-19,45.23231742380678,7.609259259259259,43.00166412988331,0.0
2019-08-20,40.61677482954079,6.522222222222222,45.63441907661086,6.0
2019-08-21,49.84786001807278,6.522222222222222,48.26717402333841,5.0
2019-08-22,48.001642980366384,7.609259259259259,44.756834094368344,7.0
2019-08-23,47.078534461513186,7.609259259259259,38.61373921867073,4.0
2019-08-24,27.69325556559599,0.0,18.429284627092848,5.0
2019-08-25,22.154604452476793,0.0,16.674114662607813,0.0
2019-08-26,39.69366631068758,11.957407407407407,43.00166412988331,4.0
2019-08-27,47.078534461513186,10.87037037037037,42.1240791476408,4.0
2019-08-28,41.539883348393985,6.522222222222222,41.24649416539828,5.0
2019-08-29,43.38610038610038,5.435185185185185,45.63441907661086,0.0
2019-08-30,42.46299186724718,7.609259259259259,37.73615423642821,0.0
2019-08-31,24.000821490183192,4.348148148148148,16.674114662607813,0.0
2019-09-01,16.615953339357596,4.348148148148148,17.55169964485033,5.0
2019-09-02,29.53947260330239,4.348148148148148,39.49132420091325,5.0
2019-09-03,48.001642980366384,7.609259259259259,44.756834094368344,7.0
2019-09-04,46.15542594265998,6.522222222222222,48.26717402333841,6.0
2019-09-05,44.309208904953586,7.609259259259259,48.26717402333841,4.0
2019-09-06,38.770557791834385,8.696296296296296,43.87924911212583,4.0
2019-09-07,24.92393000903639,0.0,17.55169964485033,4.0
2019-09-08,25.84703852788959,4.348148148148148,17.55169964485033,0.0
2019-09-09,41.539883348393985,6.522222222222222,44.756834094368344,6.0
2019-09-10,48.92475149921958,9.783333333333333,51.777513952308475,8.0
2019-09-11,46.15542594265998,7.609259259259259,46.51200405885338,5.0
2019-09-12,43.38610038610038,9.783333333333333,45.63441907661086,5.0
2019-09-13,48.001642980366384,7.609259259259259,40.368909183155765,5.0
2019-09-14,24.92393000903639,0.0,19.306869609335365,0.0
2019-09-15,24.000821490183192,0.0,18.429284627092848,4.0
2019-09-16,48.92475149921958,9.783333333333333,42.1240791476408,5.0
2019-09-17,47.078534461513186,10.87037037037037,49.14475900558093,8.0
2019-09-18,48.92475149921958,5.435185185185185,43.00166412988331,6.0
2019-09-19,49.84786001807278,10.87037037037037,50.899928970065965,3.0
2019-09-20,57.232728168898376,19.566666666666666,87.75849822425165,5.0
2019-09-21,34.15501519756839,13.044444444444444,38.61373921867073,4.0
2019-09-22,23.07771297132999,7.609259259259259,27.205134449518013,0.0
2019-09-23,47.078534461513186,19.566666666666666,66.69645865043125,10.0
2019-09-24,49.84786001807278,17.392592592592592,57.920608828006095,4.0
2019-09-25,47.078534461513186,10.87037037037037,52.65509893455099,6.0
2019-09-26,45.23231742380678,9.783333333333333,56.16543886352106,6.0
2019-09-27,42.46299186724718,9.783333333333333,41.24649416539828,4.0
2019-09-28,22.154604452476793,5.435185185185185,21.939624556062913,0.0
2019-09-29,24.000821490183192,5.435185185185185,19.306869609335365,5.0
2019-09-30,49.84786001807278,10.87037037037037,49.14475900558093,6.0
2019-10-01,53.54029409348558,9.783333333333333,42.1240791476408,4.0
2019-10-02,53.54029409348558,8.696296296296296,43.87924911212583,0.0
2019-10-03,48.92475149921958,9.783333333333333,37.73615423642821,6.0
2019-10-04,47.078534461513186,10.87037037037037,43.87924911212583,6.0
2019-10-05,30.46258112215559,8.696296296296296,20.184454591577882,0.0
2019-10-06,25.84703852788959,0.0,19.306869609335365,4.0
2019-10-07,46.15542594265998,7.609259259259259,50.02234398782345,5.0
2019-10-08,47.151154193707384,6.161904761904762,44.87924911212583,4.199999999999999
2019-10-09,47.151154193707384,9.242857142857144,48.8391828573134,4.199999999999999
2019-10-10,44.37755688819519,9.242857142857144,43.5592711970633,4.199999999999999
2019-10-11,47.151154193707384,7.7023809523809526,46.19922702718835,5.6
2019-10-12,27.735973055121992,0.0,21.11964664100039,0.0
2019-10-13,27.735973055121992,0.0,18.47969081087534,0.0
2019-10-14,44.37755688819519,6.161904761904762,44.87924911212583,0.0
2019-10-15,55.471946110243984,7.7023809523809526,40.91931536693826,5.6
2019-10-16,55.471946110243984,6.161904761904762,44.87924911212583,4.199999999999999
2019-10-17,54.085147457487885,9.242857142857144,43.5592711970633,4.199999999999999
2019-10-18,45.764355540951286,7.7023809523809526,42.23929328200078,4.199999999999999
2019-10-19,37.443563624414686,4.621428571428572,14.519757065687768,0.0
2019-10-20,26.349174402365893,4.621428571428572,17.159712895812817,0.0
2019-10-21,51.31155015197569,7.7023809523809526,43.5592711970633,2.8
2019-10-22,49.92475149921958,7.7023809523809526,54.1190945175635,4.199999999999999
2019-10-23,51.31155015197569,9.242857142857144,39.59933745187573,5.6
2019-10-24,45.764355540951286,12.323809523809524,54.1190945175635,5.6
2019-10-25,51.31155015197569,9.242857142857144,43.5592711970633,4.199999999999999
2019-10-26,27.735973055121992,6.161904761904762,18.47969081087534,4.199999999999999
2019-10-27,30.509570360634193,0.0,21.11964664100039,4.199999999999999
2019-10-28,52.698348804731786,7.7023809523809526,46.19922702718835,4.199999999999999
2019-10-29,58.24554341575618,7.7023809523809526,48.8391828573134,5.6
2019-10-30,52.698348804731786,9.242857142857144,48.8391828573134,4.199999999999999
2019-10-31,51.31155015197569,9.242857142857144,40.91931536693826,4.199999999999999
2019-11-01,49.92475149921958,7.7023809523809526,58.07902826275107,5.6
2019-11-02,26.349174402365893,4.621428571428572,19.799668725937867,4.199999999999999
2019-11-03,33.28316766614639,0.0,19.799668725937867,4.199999999999999
2019-11-04,52.698348804731786,9.242857142857144,58.07902826275107,8.399999999999999
2019-11-05,54.085147457487885,7.7023809523809526,50.15916077237593,5.6
2019-11-06,59.63234206851228,9.242857142857144,54.1190945175635,4.199999999999999
2019-11-07,49.92475149921958,6.161904761904762,55.43907243262603,4.199999999999999
2019-11-08,52.698348804731786,9.242857142857144,44.87924911212583,0.0
2019-11-09,27.735973055121992,4.621428571428572,18.47969081087534,4.199999999999999
2019-11-10,30.509570360634193,4.621428571428572,26.399558301250487,5.6
2019-11-11,48.53795284646348,6.161904761904762,47.51920494225088,5.6
2019-11-12,56.85874476300008,10.783333333333333,48.8391828573134,5.6
2019-11-13,59.63234206851228,9.242857142857144,54.1190945175635,4.199999999999999
2019-11-14,54.085147457487885,15.404761904761905,46.19922702718835,4.199999999999999
2019-11-15,48.53795284646348,13.864285714285716,42.23929328200078,4.199999999999999
2019-11-16,34.66996631890249,4.621428571428572,21.11964664100039,0.0
2019-11-17,31.89636901339029,0.0,25.079580386187963,0.0
2019-11-18,52.698348804731786,7.7023809523809526,46.19922702718835,5.6
2019-11-19,55.471946110243984,10.783333333333333,59.3990061778136,4.199999999999999
2019-11-20,45.764355540951286,10.783333333333333,62.03896200793864,5.6
2019-11-21,55.471946110243984,9.242857142857144,55.43907243262603,4.199999999999999
2019-11-22,55.471946110243984,10.783333333333333,48.8391828573134,4.199999999999999
2019-11-23,34.66996631890249,6.161904761904762,19.799668725937867,4.199999999999999
2019-11-24,27.735973055121992,0.0,17.159712895812817,0.0
2019-11-25,51.31155015197569,7.7023809523809526,51.47913868743845,4.199999999999999
2019-11-26,59.63234206851228,9.242857142857144,50.15916077237593,5.6
2019-11-27,52.698348804731786,9.242857142857144,43.5592711970633,4.199999999999999
2019-11-28,42.99075823543909,4.621428571428572,42.23929328200078,4.199999999999999
2019-11-29,34.66996631890249,7.7023809523809526,38.27935953681321,0.0
2019-11-30,33.28316766614639,0.0,23.75960247112544,4.199999999999999
2019-12-01,24.96237574960979,0.0,19.799668725937867,4.199999999999999
2019-12-02,49.92475149921958,4.621428571428572,46.19922702718835,2.8
2019-12-03,70.72673129056108,20.02619047619048,44.87924911212583,0.0
2019-12-04,61.019140721268386,33.89047619047619,52.79911660250097,0.0
2019-12-05,55.471946110243984,30.80952380952381,39.59933745187573,5.6
2019-12-06,48.53795284646348,13.864285714285716,39.59933745187573,2.8
2019-12-07,36.05676497165859,6.161904761904762,18.47969081087534,4.199999999999999
2019-12-08,29.12277170787809,7.7023809523809526,18.47969081087534,5.6
2019-12-09,55.471946110243984,10.783333333333333,42.23929328200078,0.0
2019-12-10,58.24554341575618,10.783333333333333,40.91931536693826,4.199999999999999
2019-12-11,52.698348804731786,9.242857142857144,48.8391828573134,4.199999999999999
2019-12-12,58.24554341575618,9.242857142857144,44.87924911212583,0.0
2019-12-13,48.53795284646348,9.242857142857144,34.31942579162563,0.0
2019-12-14,34.66996631890249,4.621428571428572,21.11964664100039,4.199999999999999
2019-12-15,34.66996631890249,4.621428571428572,21.11964664100039,0.0
2019-12-16,62.405939374024484,9.242857142857144,44.87924911212583,4.199999999999999
2019-12-17,52.698348804731786,10.783333333333333,46.19922702718835,4.199999999999999
2019-12-18,54.085147457487885,9.242857142857144,42.23929328200078,4.199999999999999
2019-12-19,52.698348804731786,9.242857142857144,51.47913868743845,2.8
2019-12-20,48.53795284646348,7.7023809523809526,43.5592711970633,0.0
2019-12-21,30.509570360634193,0.0,21.11964664100039,0.0
2019-12-22,31.89636901339029,4.621428571428572,17.159712895812817,0.0
2019-12-23,41.60395958268299,0.0,31.679469961500587,4.199999999999999
2019-12-24,36.05676497165859,4.621428571428572,25.079580386187963,4.199999999999999
2019-12-25,33.28316766614639,7.7023809523809526,19.799668725937867,0.0
2019-12-26,42.99075823543909,4.621428571428572,22.439624556062913,0.0
2019-12-27,49.92475149921958,6.161904761904762,30.35949204643806,0.0
2019-12-28,34.66996631890249,4.621428571428572,15.839734980750293,5.6
2019-12-29,29.12277170787809,4.621428571428572,13.199779150625243,5.6
2019-12-30,47.151154193707384,4.621428571428572,31.679469961500587,5.6
2019-12-31,44.37755688819519,4.621428571428572,21.11964664100039,4.199999999999999
2020-01-01,38.83036227717079,0.0,15.839734980750293,0.0
2020-01-02,51.31155015197569,7.7023809523809526,42.23929328200078,7.0
2020-01-03,55.471946110243984,9.242857142857144,43.5592711970633,0.0
2020-01-04,41.60395958268299,3.080952380952381,23.75960247112544,5.6
2020-01-05,37.443563624414686,4.621428571428572,22.439624556062913,2.8
2020-01-06,52.698348804731786,4.621428571428572,43.5592711970633,7.0
2020-01-07,59.63234206851228,7.7023809523809526,50.15916077237593,5.6
2020-01-08,54.085147457487885,9.242857142857144,50.15916077237593,5.6
2020-01-09,61.019140721268386,6.161904761904762,50.15916077237593,4.199999999999999
2020-01-10,56.85874476300008,7.7023809523809526,40.91931536693826,5.6
2020-01-11,36.05676497165859,0.0,21.11964664100039,4.199999999999999
2020-01-12,29.12277170787809,4.621428571428572,18.47969081087534,0.0
2020-01-13,58.24554341575618,6.161904761904762,47.51920494225088,2.8
2020-01-14,63.79273802678058,9.242857142857144,43.5592711970633,4.199999999999999
2020-01-15,66.56633533229278,10.783333333333333,67.31887366818874,7.0
2020-01-16,65.17953667953668,10.783333333333333,72.59878532843884,5.6
2020-01-17,63.79273802678058,9.242857142857144,59.3990061778136,7.0
2020-01-18,56.85874476300008,4.621428571428572,25.079580386187963,2.8
2020-01-19,85.98151647087818,4.621428571428572,22.439624556062913,4.199999999999999
2020-01-20,100.0,3.080952380952381,50.15916077237593,5.6
2020-01-21,91.52871108190257,9.242857142857144,55.43907243262603,4.199999999999999
2020-01-22,74.88712724882937,10.783333333333333,60.71898409287612,5.6
2020-01-23,63.79273802678058,7.7023809523809526,47.51920494225088,4.199999999999999
2020-01-24,63.79273802678058,7.7023809523809526,55.43907243262603,4.199999999999999
2020-01-25,41.60395958268299,3.080952380952381,25.079580386187963,0.0
2020-01-26,40.21716092992689,0.0,27.719536216313013,0.0
